Rk,Team,Date,HR,Unnamed: 4,Opp,Result,PA,AB,R,H,1B,2B,3B,HR.1,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Unnamed: 3
1599,STL,2025-05-07,0,,PIT,W 5-0,35,32,5,11,7,4,0,0.0,5,0,0,3,9,0.344,0.4,0.469,0.869,15,3,0,0,0,0,
1600,STL,2025-05-06,0,,PIT,W 2-1,31,27,2,4,3,1,0,0.0,2,0,1,4,8,0.148,0.258,0.185,0.443,5,0,0,0,0,0,
1601,STL,2025-05-02,0,,NYM,L 3-9,35,34,3,9,7,2,0,0.0,2,2,1,1,5,0.265,0.286,0.324,0.609,11,1,0,0,0,0,
1602,STL,2025-05-01,0,@,CIN,L 1-9,33,29,1,3,3,0,0,0.0,0,0,0,4,9,0.103,0.212,0.103,0.316,3,1,0,0,0,0,
1603,STL,2025-04-28,0,@,CIN,L 1-3,31,29,1,5,2,3,0,0.0,1,0,0,2,7,0.172,0.226,0.276,0.502,8,3,0,0,0,0,
1604,STL,2025-04-27,0,,MIL,L 1-7,39,33,1,7,6,1,0,0.0,1,0,0,6,9,0.212,0.333,0.242,0.576,8,1,0,0,0,0,
1605,STL,2025-04-25,0,,MIL,W 3-2,32,29,3,9,8,1,0,0.0,3,2,1,2,4,0.31,0.344,0.345,0.689,10,1,0,0,1,0,
1606,STL,2025-04-23,0,@,ATL,L 1-4,37,33,1,7,5,2,0,0.0,1,1,0,4,5,0.212,0.297,0.273,0.57,9,1,0,0,0,0,
1607,STL,2025-04-20,0,@,NYM,L 4-7,38,35,4,8,6,2,0,0.0,4,0,0,3,11,0.229,0.289,0.286,0.575,10,0,0,0,0,0,
1608,STL,2025-04-19,0,@,NYM,L 0-3,35,29,0,3,1,2,0,0.0,0,0,0,5,6,0.103,0.257,0.172,0.43,5,1,1,0,0,0,
1609,STL,2025-04-17,0,@,NYM,L 1-4,34,30,1,3,3,0,0,0.0,1,2,0,4,11,0.1,0.206,0.1,0.306,3,0,0,0,0,0,
1610,STL,2025-04-15,0,,HOU,L 0-2,33,31,0,6,4,2,0,0.0,0,2,0,2,5,0.194,0.242,0.258,0.5,8,2,0,0,0,0,
1611,STL,2025-04-12,0,,PHI,L 1-4,34,32,1,9,8,1,0,0.0,1,0,0,2,5,0.281,0.324,0.313,0.636,10,5,0,0,0,0,
1612,STL,2025-04-11,0,,PHI,W 2-0,37,32,2,9,8,1,0,0.0,2,3,0,5,10,0.281,0.378,0.313,0.691,10,1,0,0,0,1,
1613,STL,2025-04-09,0,@,PIT,L 1-2 (13),47,44,1,7,6,1,0,0.0,1,1,0,3,10,0.159,0.213,0.182,0.395,8,0,0,0,0,2,
1614,STL,2025-04-08,0,@,PIT,W 5-3,37,35,5,7,4,2,1,0.0,5,0,0,2,10,0.2,0.243,0.314,0.558,11,0,0,0,0,0,
1615,STL,2025-04-06 (1),0,@,BOS,L 4-5 (10),47,39,4,11,9,2,0,0.0,4,0,0,6,12,0.282,0.404,0.333,0.738,13,1,2,0,0,0,
1616,STL,2025-03-29,0,,MIN,W 5-1,40,32,5,10,8,2,0,0.0,5,2,1,5,10,0.313,0.425,0.375,0.8,12,0,2,0,1,0,
1617,TBR,2025-05-27,0,,MIN,L 2-4,34,30,2,6,4,2,0,0.0,2,2,1,2,9,0.2,0.273,0.267,0.539,8,1,1,1,0,0,
1618,TBR,2025-05-20,0,,HOU,W 3-2,35,29,3,6,4,2,0,0.0,3,2,0,4,5,0.207,0.314,0.276,0.59,8,2,1,0,1,0,
1619,TBR,2025-05-18,0,@,MIA,L 1-5,32,30,1,3,3,0,0,0.0,1,2,0,2,10,0.1,0.156,0.1,0.256,3,1,0,0,0,0,
1620,TBR,2025-05-17,0,@,MIA,W 4-0,39,36,4,10,9,1,0,0.0,4,4,0,2,6,0.278,0.333,0.306,0.639,11,0,1,0,0,0,
1621,TBR,2025-05-16,0,@,MIA,L 4-9,35,35,4,7,6,1,0,0.0,4,1,0,0,9,0.2,0.2,0.229,0.429,8,0,0,0,0,0,
1622,TBR,2025-05-14,0,@,TOR,L 1-3,36,34,1,7,5,2,0,0.0,1,1,1,2,9,0.206,0.25,0.265,0.515,9,0,0,0,0,0,
1623,TBR,2025-05-11,0,,MIL,L 2-4,35,32,2,8,5,3,0,0.0,2,0,0,2,5,0.25,0.286,0.344,0.629,11,2,0,0,1,0,
1624,TBR,2025-05-10,0,,MIL,W 3-2,35,29,3,5,4,1,0,0.0,3,2,1,5,8,0.172,0.286,0.207,0.493,6,0,0,0,1,0,
1625,TBR,2025-05-07,0,,PHI,L 0-7,32,29,0,2,2,0,0,0.0,0,0,0,3,12,0.069,0.156,0.069,0.225,2,0,0,0,0,0,
1626,TBR,2025-05-03,0,@,NYY,W 3-2,39,32,3,5,5,0,0,0.0,3,6,0,6,8,0.156,0.282,0.156,0.438,5,0,0,0,1,0,
1627,TBR,2025-05-02,0,@,NYY,L 0-3,30,27,0,1,1,0,0,0.0,0,0,0,2,9,0.037,0.133,0.037,0.17,1,1,1,0,0,0,
1628,TBR,2025-04-30,0,,KCR,L 0-3,37,31,0,4,4,0,0,0.0,0,0,0,5,4,0.129,0.27,0.129,0.399,4,1,1,0,0,0,
1629,TBR,2025-04-25,0,@,SDP,W 1-0,35,33,1,6,5,1,0,0.0,1,1,0,1,17,0.182,0.2,0.212,0.412,7,0,0,0,1,0,
1630,TBR,2025-04-22,0,@,ARI,L 1-5,33,30,1,6,4,2,0,0.0,1,1,0,2,6,0.2,0.273,0.267,0.539,8,3,1,0,0,0,
1631,TBR,2025-04-20,0,,NYY,L 0-4,33,27,0,2,2,0,0,0.0,0,1,0,5,3,0.074,0.242,0.074,0.316,2,2,1,0,0,0,
1632,TBR,2025-04-18,0,,NYY,L 0-1,32,28,0,3,1,2,0,0.0,0,0,0,4,15,0.107,0.219,0.179,0.397,5,1,0,0,0,0,
1633,TBR,2025-04-16,0,,BOS,L 0-1,32,30,0,5,5,0,0,0.0,0,0,1,2,13,0.167,0.219,0.167,0.385,5,1,0,0,0,0,
1634,TBR,2025-04-10,0,,LAA,L 1-11,32,29,1,6,5,1,0,0.0,1,0,0,3,5,0.207,0.281,0.241,0.523,7,4,0,0,0,0,
1635,TBR,2025-04-06,0,@,TEX,L 3-4,35,32,3,7,6,1,0,0.0,3,3,0,2,6,0.219,0.257,0.25,0.507,8,1,0,0,1,0,
1636,TBR,2025-04-04,0,@,TEX,L 2-5,34,32,2,6,5,1,0,0.0,0,0,0,2,11,0.188,0.235,0.219,0.454,7,1,0,0,0,0,
1637,TBR,2025-04-02,0,,PIT,L 2-4,33,31,2,4,4,0,0,0.0,2,1,0,2,8,0.129,0.182,0.129,0.311,4,0,0,0,0,0,
1638,TBR,2025-03-31,0,,PIT,W 6-1,38,32,6,10,6,4,0,0.0,6,2,0,5,10,0.313,0.395,0.438,0.832,14,1,0,0,1,0,
1639,TBR,2025-03-29,0,,COL,L 1-2,40,35,1,12,10,2,0,0.0,1,1,0,5,3,0.343,0.425,0.4,0.825,14,2,0,0,0,0,
1640,TEX,2025-05-28,0,,TOR,L 0-2,31,28,0,1,1,0,0,0.0,0,1,0,3,13,0.036,0.129,0.036,0.165,1,0,0,0,0,0,
1641,TEX,2025-05-27,0,,TOR,W 2-0,31,29,2,6,6,0,0,0.0,1,2,0,2,8,0.207,0.258,0.207,0.465,6,0,0,0,0,1,
1642,TEX,2025-05-23,0,@,CHW,L 1-4,33,29,1,3,1,2,0,0.0,1,0,0,4,7,0.103,0.212,0.172,0.385,5,0,0,0,0,0,
1643,TEX,2025-05-22,0,@,NYY,L 0-1,33,31,0,4,3,1,0,0.0,0,2,0,2,12,0.129,0.182,0.161,0.343,5,0,0,0,0,0,
1644,TEX,2025-05-18,0,,HOU,L 3-4,36,33,3,7,7,0,0,0.0,3,3,0,2,10,0.212,0.25,0.212,0.462,7,0,0,0,1,0,
1645,TEX,2025-05-09,0,@,DET,L 1-2,31,30,1,3,3,0,0,0.0,1,0,0,0,13,0.1,0.129,0.1,0.229,3,0,1,0,0,0,
1646,TEX,2025-05-08,0,@,BOS,L 0-5,37,30,0,5,5,0,0,0.0,0,2,0,6,3,0.167,0.324,0.167,0.491,5,2,1,0,0,0,
1647,TEX,2025-05-06,0,@,BOS,W 6-1,43,40,6,16,14,2,0,0.0,5,0,0,2,9,0.4,0.419,0.45,0.869,18,0,0,0,1,0,
1648,TEX,2025-05-04,0,,SEA,W 8-1,39,33,8,11,10,0,1,0.0,8,0,1,4,7,0.333,0.41,0.394,0.804,13,1,1,0,1,0,
1649,TEX,2025-05-03,0,,SEA,L 1-2,34,30,1,5,5,0,0,0.0,1,1,1,4,4,0.167,0.265,0.167,0.431,5,1,0,0,0,0,
1650,TEX,2025-05-01,0,,ATH,L 0-3,32,30,0,3,3,0,0,0.0,0,2,0,2,4,0.1,0.156,0.1,0.256,3,0,0,0,0,0,
1651,TEX,2025-04-30,0,,ATH,L 1-7,39,35,1,9,9,0,0,0.0,1,0,0,3,9,0.257,0.316,0.257,0.573,9,0,0,1,0,0,
1652,TEX,2025-04-29,0,,ATH,W 15-2,49,39,15,18,14,4,0,0.0,15,1,0,9,8,0.462,0.571,0.564,1.136,22,2,1,0,0,0,
1653,TEX,2025-04-28,0,,ATH,L 1-2,35,33,1,6,5,1,0,0.0,1,0,0,2,8,0.182,0.229,0.212,0.441,7,0,0,0,0,0,
1654,TEX,2025-04-27,0,@,SFG,L 2-3,35,35,2,10,5,4,1,0.0,2,0,0,0,10,0.286,0.286,0.457,0.743,16,0,0,0,0,0,
1655,TEX,2025-04-26,0,@,SFG,L 2-3,36,32,2,8,7,1,0,0.0,2,3,0,1,10,0.25,0.257,0.281,0.538,9,0,0,1,2,0,
1656,TEX,2025-04-25,0,@,SFG,W 2-0,33,32,2,6,3,3,0,0.0,2,0,1,1,10,0.188,0.212,0.281,0.493,9,1,0,0,0,0,
1657,TEX,2025-04-20,0,,LAD,L 0-1,34,31,0,5,5,0,0,0.0,0,1,1,3,11,0.161,0.235,0.161,0.397,5,0,0,0,0,0,
1658,TEX,2025-04-18,0,,LAD,L 0-3,32,32,0,7,4,3,0,0.0,0,0,1,0,12,0.219,0.219,0.313,0.531,10,1,0,0,0,0,
1659,TEX,2025-04-16,0,,LAA,W 3-1,36,34,3,11,9,2,0,0.0,3,1,0,2,5,0.324,0.361,0.382,0.743,13,3,0,0,0,0,
1660,TEX,2025-04-15,0,,LAA,W 4-0,33,30,4,8,4,4,0,0.0,2,1,0,2,8,0.267,0.303,0.4,0.703,12,0,0,0,1,0,
1661,TEX,2025-04-12,0,@,SEA,L 2-9,35,34,2,9,8,1,0,0.0,2,0,0,1,7,0.265,0.286,0.294,0.58,10,2,0,0,0,0,
1662,TEX,2025-04-07,0,@,CHC,L 0-7,31,29,0,3,3,0,0,0.0,0,0,1,2,9,0.103,0.161,0.103,0.265,3,0,0,0,0,0,
1663,TEX,2025-04-02,0,@,CIN,W 1-0,32,30,1,3,2,1,0,0.0,1,0,0,2,9,0.1,0.156,0.133,0.29,4,0,0,0,0,0,
1664,TEX,2025-03-27,0,,BOS,L 2-5,35,33,2,7,6,1,0,0.0,2,0,0,2,7,0.212,0.257,0.242,0.5,8,1,0,0,0,0,
1665,TOR,2025-05-27,0,@,TEX,L 0-2,38,31,0,4,2,2,0,0.0,0,0,0,6,8,0.129,0.289,0.194,0.483,6,0,1,0,0,1,
1666,TOR,2025-05-25,0,@,TBR,L 0-13,30,29,0,4,4,0,0,0.0,0,0,0,1,7,0.138,0.167,0.138,0.305,4,1,0,0,0,0,
1667,TOR,2025-05-23,0,@,TBR,L 1-3,36,28,1,4,3,1,0,0.0,0,0,0,8,5,0.143,0.333,0.179,0.512,5,2,0,0,0,0,
1668,TOR,2025-05-22,0,,SDP,W 7-6 (11),51,42,7,12,10,1,1,0.0,6,1,0,7,7,0.286,0.392,0.357,0.749,15,1,1,0,1,1,
1669,TOR,2025-05-18,0,,DET,L 2-3,38,34,2,7,6,1,0,0.0,2,1,0,4,10,0.206,0.289,0.235,0.525,8,0,0,0,0,0,
1670,TOR,2025-05-17,0,,DET,W 2-1,33,27,2,4,3,1,0,0.0,2,0,0,5,7,0.148,0.281,0.185,0.466,5,2,0,1,0,1,
1671,TOR,2025-05-07,0,@,LAA,L 4-5,39,37,4,12,10,2,0,0.0,4,0,0,2,8,0.324,0.359,0.378,0.737,14,2,0,0,0,1,
1672,TOR,2025-05-04,0,,CLE,L 4-5,40,33,4,7,5,2,0,0.0,4,1,0,3,5,0.212,0.308,0.273,0.58,9,0,2,1,1,0,
1673,TOR,2025-04-27 (1),0,@,NYY,L 2-11,40,37,2,10,7,3,0,0.0,2,0,1,3,5,0.27,0.325,0.351,0.676,13,0,0,0,0,0,
1674,TOR,2025-04-23,0,@,HOU,L 1-3,34,32,1,5,3,2,0,0.0,1,1,0,2,9,0.156,0.206,0.219,0.425,7,0,0,0,0,0,
1675,TOR,2025-04-21,0,@,HOU,L 0-7,30,29,0,2,2,0,0,0.0,0,2,0,1,11,0.069,0.1,0.069,0.169,2,1,0,0,0,0,
1676,TOR,2025-04-20,0,,SEA,L 3-8,42,36,3,11,7,4,0,0.0,3,0,0,4,7,0.306,0.381,0.417,0.798,15,1,1,0,1,0,
1677,TOR,2025-04-19,0,,SEA,L 4-8 (12),51,44,4,12,10,2,0,0.0,4,2,1,4,12,0.273,0.347,0.318,0.665,14,1,1,2,0,1,
1678,TOR,2025-04-18,0,,SEA,W 3-1,33,29,3,7,6,1,0,0.0,3,1,0,2,4,0.241,0.273,0.276,0.549,8,0,0,0,2,0,
1679,TOR,2025-04-10,0,@,BOS,L 3-4 (10),41,36,3,8,7,1,0,0.0,3,1,0,3,11,0.222,0.293,0.25,0.543,9,1,1,0,1,1,
1680,TOR,2025-04-09,0,@,BOS,W 2-1 (11),38,35,2,6,6,0,0,0.0,2,0,0,2,4,0.171,0.211,0.171,0.382,6,1,0,0,1,0,
1681,TOR,2025-04-07,0,@,BOS,W 6-2,44,37,6,13,12,1,0,0.0,6,2,0,5,5,0.351,0.419,0.378,0.797,14,1,0,0,1,0,
1682,TOR,2025-04-06,0,@,NYM,L 1-2,38,30,1,4,3,1,0,0.0,1,1,0,5,8,0.133,0.316,0.167,0.482,5,1,3,0,0,0,
1683,TOR,2025-04-05,0,@,NYM,L 2-3,40,36,2,10,8,2,0,0.0,2,0,0,4,11,0.278,0.35,0.333,0.683,12,1,0,0,0,0,
1684,TOR,2025-04-04,0,@,NYM,L 0-5,34,31,0,4,3,0,1,0.0,0,0,0,3,10,0.129,0.206,0.194,0.399,6,0,0,0,0,0,
1685,TOR,2025-04-01,0,,WSN,W 5-3,38,33,5,12,12,0,0,0.0,5,0,0,2,7,0.364,0.417,0.364,0.78,12,2,1,2,0,0,
1686,TOR,2025-03-28,0,,BAL,W 8-2,40,34,8,14,11,3,0,0.0,6,1,1,3,9,0.412,0.45,0.5,0.95,17,0,1,0,2,0,
1687,WSN,2025-05-25,0,,SFG,L 2-3,32,32,2,5,1,4,0,0.0,1,1,0,0,10,0.156,0.156,0.281,0.438,9,0,0,0,0,0,
1688,WSN,2025-05-23,0,,SFG,L 0-4,32,29,0,5,2,3,0,0.0,0,0,0,3,3,0.172,0.25,0.276,0.526,8,2,0,0,0,0,
1689,WSN,2025-05-22,0,,ATL,W 8-7 (10),45,39,8,12,9,2,1,0.0,8,2,0,4,6,0.308,0.386,0.41,0.797,16,0,1,1,0,0,
1690,WSN,2025-05-17,0,@,BAL,W 10-6,41,35,10,11,6,4,1,0.0,10,1,0,3,11,0.314,0.375,0.486,0.861,17,0,1,1,1,1,
1691,WSN,2025-05-14,0,@,ATL,W 5-4,37,34,5,11,8,3,0,0.0,5,1,1,2,6,0.324,0.378,0.412,0.79,14,2,1,0,0,0,
1692,WSN,2025-05-09,0,,STL,L 0-10,31,31,0,6,5,1,0,0.0,0,0,0,0,8,0.194,0.194,0.226,0.419,7,2,0,0,0,0,
1693,WSN,2025-05-07,0,,CLE,L 6-8,48,38,6,13,9,4,0,0.0,6,1,0,7,6,0.342,0.458,0.447,0.906,17,0,2,0,1,0,
1694,WSN,2025-05-01,0,@,PHI,W 4-2,39,34,4,6,4,2,0,0.0,2,3,0,4,4,0.176,0.282,0.235,0.517,8,0,1,0,0,0,
1695,WSN,2025-04-30,0,@,PHI,L 2-7,35,31,2,5,4,1,0,0.0,2,0,0,3,12,0.161,0.257,0.194,0.451,6,1,1,0,0,0,
1696,WSN,2025-04-26,0,,NYM,L 0-2,35,33,0,7,7,0,0,0.0,0,0,0,2,10,0.212,0.257,0.212,0.469,7,1,0,0,0,0,
1697,WSN,2025-04-25,0,,NYM,W 5-4,38,35,5,13,11,0,2,0.0,5,1,1,2,7,0.371,0.405,0.486,0.891,17,1,0,1,0,0,
1698,WSN,2025-04-24,0,,BAL,L 1-2,33,32,1,5,4,1,0,0.0,1,1,0,1,6,0.156,0.182,0.188,0.369,6,0,0,0,0,0,
1699,WSN,2025-04-20 (2),0,@,COL,L 1-3,36,33,1,8,8,0,0,0.0,1,2,0,2,8,0.242,0.286,0.242,0.528,8,0,0,1,0,0,
1700,WSN,2025-04-20 (1),0,@,COL,W 3-2,36,32,3,6,6,0,0,0.0,0,2,1,4,5,0.188,0.278,0.188,0.465,6,0,0,0,0,0,
1701,WSN,2025-04-17,0,@,PIT,L 0-1,33,30,0,5,4,1,0,0.0,0,0,0,2,5,0.167,0.219,0.2,0.419,6,1,0,1,0,0,
1702,WSN,2025-04-16,0,@,PIT,L 1-6,29,26,1,3,3,0,0,0.0,1,0,1,2,3,0.115,0.172,0.115,0.288,3,2,0,0,1,0,
1703,WSN,2025-04-14,0,@,PIT,L 3-10,35,34,3,6,5,1,0,0.0,3,0,0,0,7,0.176,0.2,0.206,0.406,7,0,1,0,0,0,
1704,WSN,2025-04-13,0,@,MIA,L 4-11,41,33,4,10,10,0,0,0.0,4,2,1,8,5,0.303,0.439,0.303,0.742,10,3,0,0,0,0,
1705,WSN,2025-04-12,0,@,MIA,L 6-7,38,33,6,7,7,0,0,0.0,6,0,0,5,4,0.212,0.316,0.212,0.528,7,1,0,0,0,0,
1706,WSN,2025-04-06,0,,ARI,W 5-4,38,29,5,9,6,3,0,0.0,5,1,0,5,7,0.31,0.432,0.414,0.846,12,0,2,1,1,0,
1707,WSN,2025-04-05,0,,ARI,W 4-3,30,28,4,6,3,2,1,0.0,4,1,1,2,16,0.214,0.267,0.357,0.624,10,0,0,0,0,0,
1708,WSN,2025-04-01,0,@,TOR,L 3-5,35,31,3,6,3,3,0,0.0,3,1,0,4,12,0.194,0.286,0.29,0.576,9,1,0,0,0,0,
1,HOU,2025-05-27,4,,ATH,"W, 11-1",39,37,11,13,5,4,0,4.0,11,0,0,2,7,0.351,0.385,0.784,1.168,29,0,0,0,0,0,
2,MIN,2025-05-30,4,@,SEA,"W, 12-6 (10)",48,44,12,14,8,2,0,4.0,12,1,0,4,7,0.318,0.375,0.636,1.011,28,0,0,0,0,0,
3,NYY,2025-05-30,4,@,LAD,"L, 5-8",40,35,5,9,4,1,0,4.0,5,0,0,4,6,0.257,0.35,0.629,0.979,22,1,1,0,0,0,
4,TOR,2025-05-29,4,,ATH,"W, 12-0",47,41,12,18,11,3,0,4.0,12,1,0,5,3,0.439,0.489,0.805,1.294,33,0,0,0,1,0,
5,WSN,2025-05-28,4,@,SEA,"W, 9-0",43,38,9,12,4,4,0,4.0,9,1,0,4,6,0.316,0.395,0.737,1.132,28,2,1,0,0,0,
6,CIN,2025-05-30,3,@,CHC,"W, 6-2",38,34,6,10,6,1,0,3.0,6,1,0,4,7,0.294,0.368,0.588,0.957,20,3,0,0,0,0,
7,CIN,2025-05-27,3,@,KCR,"W, 7-2",40,34,7,10,6,1,0,3.0,6,0,1,6,11,0.294,0.4,0.588,0.988,20,1,0,0,0,1,
8,DET,2025-05-30,3,@,KCR,"W, 7-5",41,38,7,11,7,1,0,3.0,7,1,0,3,12,0.289,0.341,0.553,0.894,21,1,0,0,0,0,
9,MIA,2025-05-28,3,@,SDP,"W, 10-8",41,38,10,13,7,3,0,3.0,9,0,0,1,5,0.342,0.375,0.658,1.033,25,0,1,1,0,0,
10,LAD,2025-05-27,3,@,CLE,"W, 9-5",42,37,9,13,10,0,0,3.0,8,1,0,5,12,0.351,0.429,0.595,1.023,22,1,0,0,0,1,
11,NYM,2025-05-30,3,,COL,"W, 4-2",31,31,4,9,4,2,0,3.0,4,0,0,0,5,0.29,0.29,0.645,0.935,20,2,0,0,0,0,
12,SEA,2025-05-30,3,,MIN,"L, 6-12 (10)",39,38,6,9,6,0,0,3.0,6,0,0,1,8,0.237,0.256,0.474,0.73,18,1,0,0,0,0,
13,SEA,2025-05-27,3,,WSN,"W, 9-1",41,36,9,12,7,2,0,3.0,8,0,0,4,8,0.333,0.415,0.639,1.054,23,1,1,0,0,0,
14,ARI,2025-05-26,2,,PIT,"W, 5-0",37,32,5,10,7,1,0,2.0,5,1,0,4,3,0.313,0.378,0.531,0.91,17,1,0,0,1,0,
15,ATL,2025-05-29 (2),2,@,PHI,"W, 9-3",43,35,9,8,4,2,0,2.0,9,0,0,8,7,0.229,0.372,0.457,0.829,16,0,0,0,0,0,
16,BOS,2025-05-28,2,@,MIL,"L, 5-6 (10)",45,38,5,9,7,0,0,2.0,5,1,0,5,13,0.237,0.341,0.395,0.736,15,0,1,1,0,1,
17,HOU,2025-05-29,2,,TBR,"L, 3-13",35,35,3,8,4,2,0,2.0,3,2,0,0,7,0.229,0.229,0.457,0.686,16,1,0,0,0,0,
18,LAD,2025-05-30,2,,NYY,"W, 8-5",37,35,8,12,7,3,0,2.0,8,0,0,2,4,0.343,0.378,0.6,0.978,21,2,0,0,0,1,
19,LAD,2025-05-26,2,@,CLE,"W, 7-2",42,33,7,8,6,0,0,2.0,7,0,1,8,8,0.242,0.381,0.424,0.805,14,0,0,0,1,0,
20,MIL,2025-05-30,2,@,PHI,"W, 6-2",43,39,6,12,7,3,0,2.0,6,5,0,4,13,0.308,0.372,0.538,0.911,21,0,0,0,0,0,
21,NYM,2025-05-27,2,,CHW,"W, 6-4",38,35,6,12,8,2,0,2.0,6,0,0,1,6,0.343,0.368,0.571,0.94,20,0,1,0,1,0,
22,NYY,2025-05-27,2,@,LAA,"W, 3-2",38,33,3,6,3,1,0,2.0,3,1,1,5,7,0.182,0.289,0.394,0.683,13,0,0,0,0,1,
23,ATH,2025-05-30,2,@,TOR,"L, 7-11",38,33,7,10,5,3,0,2.0,7,1,0,4,8,0.303,0.395,0.576,0.97,19,3,1,0,0,0,
24,PHI,2025-05-29 (1),2,,ATL,"W, 5-4",38,31,5,10,8,0,0,2.0,5,1,1,4,7,0.323,0.432,0.516,0.949,16,1,2,1,0,0,
25,PIT,2025-05-27,2,@,ARI,"W, 9-6",45,39,9,12,7,3,0,2.0,9,2,0,5,8,0.308,0.4,0.538,0.938,21,1,1,0,0,0,
26,SDP,2025-05-27,2,,MIA,"W, 8-6",43,38,8,13,10,1,0,2.0,7,0,0,4,5,0.342,0.395,0.526,0.922,20,0,0,0,1,0,
27,STL,2025-05-27,2,@,BAL,"W, 7-4",42,40,7,14,9,1,2,2.0,7,0,0,2,9,0.35,0.381,0.625,1.006,25,0,0,0,0,0,
28,TBR,2025-05-28,2,,MIN,"W, 5-0",34,31,5,8,6,0,0,2.0,4,3,0,3,7,0.258,0.324,0.452,0.775,14,1,0,0,0,0,
29,TBR,2025-05-26,2,,MIN,"W, 7-2",37,36,7,13,8,3,0,2.0,7,0,0,1,6,0.361,0.378,0.611,0.989,22,0,0,0,0,0,
30,TEX,2025-05-30,2,,STL,"W, 11-1",42,38,11,15,12,0,1,2.0,11,1,0,3,7,0.395,0.452,0.605,1.058,23,2,1,0,0,0,
31,TOR,2025-05-30,2,,ATH,"W, 11-7",49,37,11,15,10,3,0,2.0,11,1,0,11,4,0.405,0.531,0.649,1.179,24,1,0,0,1,1,
32,WSN,2025-05-30,2,@,ARI,"W, 9-7",43,37,9,11,7,1,1,2.0,9,0,0,6,8,0.297,0.395,0.541,0.936,20,1,0,0,0,0,
33,LAA,2025-05-30,1,@,CLE,"W, 4-1",42,38,4,13,10,2,0,1.0,3,0,1,4,10,0.342,0.405,0.474,0.878,18,1,0,0,0,0,
34,LAA,2025-05-27,1,,NYY,"L, 2-3",35,35,2,8,5,2,0,1.0,2,0,0,0,11,0.229,0.229,0.371,0.6,13,0,0,0,0,0,
35,LAA,2025-05-26,1,,NYY,"L, 1-5",34,32,1,5,4,0,0,1.0,1,1,0,2,11,0.156,0.206,0.25,0.456,8,0,0,0,0,0,
36,ARI,2025-05-28,1,,PIT,"L, 1-10",36,34,1,6,4,1,0,1.0,1,0,0,1,11,0.176,0.222,0.294,0.516,10,0,1,0,0,0,
37,ARI,2025-05-27,1,,PIT,"L, 6-9",39,36,6,8,5,1,1,1.0,6,2,0,2,10,0.222,0.282,0.389,0.671,14,0,1,0,0,0,
38,ATL,2025-05-29 (1),1,@,PHI,"L, 4-5",42,37,4,13,10,2,0,1.0,4,0,2,5,8,0.351,0.429,0.486,0.915,18,1,0,0,0,0,
39,BAL,2025-05-27,1,,STL,"L, 4-7",39,36,4,8,5,2,0,1.0,4,3,0,3,11,0.222,0.282,0.361,0.643,13,0,0,0,0,0,
40,BAL,2025-05-26,1,,STL,"W, 5-2",36,33,5,10,9,0,0,1.0,5,1,1,1,8,0.303,0.343,0.394,0.737,13,1,1,1,0,0,
41,BOS,2025-05-30,1,@,ATL,"W, 5-1",40,38,5,11,8,2,0,1.0,5,0,0,2,14,0.289,0.325,0.421,0.746,16,0,0,0,0,0,
42,CHC,2025-05-28,1,,COL,"W, 2-1",30,27,2,6,4,1,0,1.0,2,1,0,3,3,0.222,0.3,0.37,0.67,10,3,0,0,0,0,
43,CHW,2025-05-28,1,@,NYM,"W, 9-4",47,39,9,12,5,5,1,1.0,9,0,0,6,6,0.308,0.391,0.564,0.955,22,0,0,1,1,0,
44,CHW,2025-05-27,1,@,NYM,"L, 4-6",40,34,4,8,5,2,0,1.0,3,0,1,5,10,0.235,0.35,0.382,0.732,13,0,1,0,0,0,
45,CIN,2025-05-26,1,@,KCR,"W, 7-4",45,40,7,14,10,2,1,1.0,7,0,0,3,8,0.35,0.378,0.525,0.903,21,0,0,0,2,0,
46,CLE,2025-05-28,1,,LAD,"W, 7-4",40,36,7,15,11,3,0,1.0,7,0,0,4,9,0.417,0.475,0.583,1.058,21,1,0,0,0,1,
47,CLE,2025-05-27,1,,LAD,"L, 5-9",35,33,5,7,5,1,0,1.0,5,1,1,2,13,0.212,0.257,0.333,0.59,11,0,0,0,0,0,
48,COL,2025-05-30,1,@,NYM,"L, 2-4",35,33,2,6,4,1,0,1.0,2,0,0,1,11,0.182,0.229,0.303,0.532,10,0,1,0,0,0,
49,COL,2025-05-27,1,@,CHC,"L, 3-4 (11)",42,38,3,7,6,0,0,1.0,3,1,2,3,8,0.184,0.262,0.263,0.525,10,0,1,0,0,0,
50,COL,2025-05-26,1,@,CHC,"L, 1-3",33,30,1,5,4,0,0,1.0,1,0,0,2,9,0.167,0.219,0.267,0.485,8,1,0,1,0,0,
51,DET,2025-05-27,1,,SFG,"W, 3-1",32,30,3,7,3,2,1,1.0,3,0,0,1,13,0.233,0.258,0.467,0.725,14,1,0,0,0,0,
52,MIA,2025-05-26,1,@,SDP,"L, 3-4 (11)",40,38,3,7,4,2,0,1.0,3,0,1,2,9,0.184,0.225,0.316,0.541,12,1,0,0,0,0,
53,HOU,2025-05-30,1,,TBR,"W, 2-1",32,31,2,7,5,1,0,1.0,1,1,0,1,8,0.226,0.25,0.355,0.605,11,1,0,0,0,0,
